Token	POS-Tag	OOV	Id	Index	Granularidade	Documento
332	['PROPN', 'VERB', 'NOUN', 'VERB', 'ADP', 'NOUN']	[1, 1, 1, 1, 0, 1]	333	332	1	PF apreende agasalhos recheados com cocaína
PF	PROPN	1	334	0	0	PF combate tráfico de armas em Oiapoque AP
combate	VERB	0	334	1	0	PF combate tráfico de armas em Oiapoque AP
tráfico	NOUN	0	334	2	0	PF combate tráfico de armas em Oiapoque AP
de	ADP	0	334	3	0	PF combate tráfico de armas em Oiapoque AP
armas	NOUN	0	334	4	0	PF combate tráfico de armas em Oiapoque AP
em	ADP	0	334	5	0	PF combate tráfico de armas em Oiapoque AP
Oiapoque	PROPN	1	334	6	0	PF combate tráfico de armas em Oiapoque AP
AP	PROPN	0	334	7	0	PF combate tráfico de armas em Oiapoque AP
333	['PROPN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN', 'PROPN']	[1, 0, 0, 0, 0, 0, 1, 0]	334	333	1	PF combate tráfico de armas em Oiapoque AP
PF	PROPN	1	335	0	0	PF , em ação conjunta com a Receita , apreende mais de 45 kg de cocaína
,	PUNCT	0	335	1	0	PF , em ação conjunta com a Receita , apreende mais de 45 kg de cocaína
em	ADP	0	335	2	0	PF , em ação conjunta com a Receita , apreende mais de 45 kg de cocaína
ação	NOUN	0	335	3	0	PF , em ação conjunta com a Receita , apreende mais de 45 kg de cocaína
conjunta	ADJ	0	335	4	0	PF , em ação conjunta com a Receita , apreende mais de 45 kg de cocaína
com	ADP	0	335	5	0	PF , em ação conjunta com a Receita , apreende mais de 45 kg de cocaína
a	DET	0	335	6	0	PF , em ação conjunta com a Receita , apreende mais de 45 kg de cocaína
Receita	NOUN	1	335	7	0	PF , em ação conjunta com a Receita , apreende mais de 45 kg de cocaína
,	PUNCT	0	335	8	0	PF , em ação conjunta com a Receita , apreende mais de 45 kg de cocaína
apreende	VERB	1	335	9	0	PF , em ação conjunta com a Receita , apreende mais de 45 kg de cocaína
mais	ADV	0	335	10	0	PF , em ação conjunta com a Receita , apreende mais de 45 kg de cocaína
de	ADP	0	335	11	0	PF , em ação conjunta com a Receita , apreende mais de 45 kg de cocaína
45	NUM	0	335	12	0	PF , em ação conjunta com a Receita , apreende mais de 45 kg de cocaína
kg	NOUN	0	335	13	0	PF , em ação conjunta com a Receita , apreende mais de 45 kg de cocaína
de	ADP	0	335	14	0	PF , em ação conjunta com a Receita , apreende mais de 45 kg de cocaína
cocaína	NOUN	1	335	15	0	PF , em ação conjunta com a Receita , apreende mais de 45 kg de cocaína
334	['PROPN', 'PUNCT', 'ADP', 'NOUN', 'ADJ', 'ADP', 'DET', 'NOUN', 'PUNCT', 'VERB', 'ADV', 'ADP', 'NUM', 'NOUN', 'ADP', 'NOUN']	[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1]	335	334	1	PF , em ação conjunta com a Receita , apreende mais de 45 kg de cocaína
Polícia	PROPN	0	336	0	0	Polícia Federal comemora 77 anos
Federal	PROPN	0	336	1	0	Polícia Federal comemora 77 anos
comemora	VERB	1	336	2	0	Polícia Federal comemora 77 anos
77	NUM	0	336	3	0	Polícia Federal comemora 77 anos
anos	NOUN	0	336	4	0	Polícia Federal comemora 77 anos
335	['PROPN', 'PROPN', 'VERB', 'NUM', 'NOUN']	[0, 0, 1, 0, 0]	336	335	1	Polícia Federal comemora 77 anos
Polícia	PROPN	0	337	0	0	Polícia Federal combate extração ilegal de minério
Federal	PROPN	0	337	1	0	Polícia Federal combate extração ilegal de minério
combate	VERB	0	337	2	0	Polícia Federal combate extração ilegal de minério
extração	NOUN	0	337	3	0	Polícia Federal combate extração ilegal de minério
ilegal	ADJ	0	337	4	0	Polícia Federal combate extração ilegal de minério
de	ADP	0	337	5	0	Polícia Federal combate extração ilegal de minério
minério	NOUN	0	337	6	0	Polícia Federal combate extração ilegal de minério
336	['PROPN', 'PROPN', 'VERB', 'NOUN', 'ADJ', 'ADP', 'NOUN']	[0, 0, 0, 0, 0, 0, 0]	337	336	1	Polícia Federal combate extração ilegal de minério
PF	PROPN	1	338	0	0	PF apura suposta importação de vacinas contra covid - 19
apura	VERB	0	338	1	0	PF apura suposta importação de vacinas contra covid - 19
suposta	ADJ	0	338	2	0	PF apura suposta importação de vacinas contra covid - 19
importação	NOUN	0	338	3	0	PF apura suposta importação de vacinas contra covid - 19
de	ADP	0	338	4	0	PF apura suposta importação de vacinas contra covid - 19
vacinas	NOUN	1	338	5	0	PF apura suposta importação de vacinas contra covid - 19
contra	ADP	0	338	6	0	PF apura suposta importação de vacinas contra covid - 19
covid	NOUN	1	338	7	0	PF apura suposta importação de vacinas contra covid - 19
-	PUNCT	0	338	8	0	PF apura suposta importação de vacinas contra covid - 19
19	NUM	0	338	9	0	PF apura suposta importação de vacinas contra covid - 19
337	['PROPN', 'VERB', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'NUM']	[1, 0, 0, 0, 0, 1, 0, 1, 0, 0]	338	337	1	PF apura suposta importação de vacinas contra covid - 19
Polícia	PROPN	0	339	0	0	Polícia Federal e Receita Federal apreendem 3 , 5 quilos de skunk na fronteira com o Uruguai
Federal	PROPN	0	339	1	0	Polícia Federal e Receita Federal apreendem 3 , 5 quilos de skunk na fronteira com o Uruguai
e	CCONJ	0	339	2	0	Polícia Federal e Receita Federal apreendem 3 , 5 quilos de skunk na fronteira com o Uruguai
Receita	PROPN	1	339	3	0	Polícia Federal e Receita Federal apreendem 3 , 5 quilos de skunk na fronteira com o Uruguai
Federal	PROPN	0	339	4	0	Polícia Federal e Receita Federal apreendem 3 , 5 quilos de skunk na fronteira com o Uruguai
apreendem	VERB	1	339	5	0	Polícia Federal e Receita Federal apreendem 3 , 5 quilos de skunk na fronteira com o Uruguai
3	NUM	0	339	6	0	Polícia Federal e Receita Federal apreendem 3 , 5 quilos de skunk na fronteira com o Uruguai
,	PUNCT	0	339	7	0	Polícia Federal e Receita Federal apreendem 3 , 5 quilos de skunk na fronteira com o Uruguai
5	NUM	0	339	8	0	Polícia Federal e Receita Federal apreendem 3 , 5 quilos de skunk na fronteira com o Uruguai
quilos	NOUN	1	339	9	0	Polícia Federal e Receita Federal apreendem 3 , 5 quilos de skunk na fronteira com o Uruguai
de	ADP	0	339	10	0	Polícia Federal e Receita Federal apreendem 3 , 5 quilos de skunk na fronteira com o Uruguai
skunk	NOUN	1	339	11	0	Polícia Federal e Receita Federal apreendem 3 , 5 quilos de skunk na fronteira com o Uruguai
na	ADP	0	339	12	0	Polícia Federal e Receita Federal apreendem 3 , 5 quilos de skunk na fronteira com o Uruguai
fronteira	NOUN	0	339	13	0	Polícia Federal e Receita Federal apreendem 3 , 5 quilos de skunk na fronteira com o Uruguai
com	ADP	0	339	14	0	Polícia Federal e Receita Federal apreendem 3 , 5 quilos de skunk na fronteira com o Uruguai
o	DET	0	339	15	0	Polícia Federal e Receita Federal apreendem 3 , 5 quilos de skunk na fronteira com o Uruguai
Uruguai	PROPN	0	339	16	0	Polícia Federal e Receita Federal apreendem 3 , 5 quilos de skunk na fronteira com o Uruguai
338	['PROPN', 'PROPN', 'CCONJ', 'PROPN', 'PROPN', 'VERB', 'NUM', 'PUNCT', 'NUM', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'DET', 'PROPN']	[0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]	339	338	1	Polícia Federal e Receita Federal apreendem 3 , 5 quilos de skunk na fronteira com o Uruguai
Polícia	PROPN	0	340	0	0	Polícia Federal deflagra Operação Caixa 38
Federal	PROPN	0	340	1	0	Polícia Federal deflagra Operação Caixa 38
deflagra	VERB	1	340	2	0	Polícia Federal deflagra Operação Caixa 38
Operação	NOUN	0	340	3	0	Polícia Federal deflagra Operação Caixa 38
Caixa	PROPN	0	340	4	0	Polícia Federal deflagra Operação Caixa 38
38	PROPN	0	340	5	0	Polícia Federal deflagra Operação Caixa 38
339	['PROPN', 'PROPN', 'VERB', 'NOUN', 'PROPN', 'PROPN']	[0, 0, 1, 0, 0, 0]	340	339	1	Polícia Federal deflagra Operação Caixa 38
Policiais	NOUN	1	341	0	0	Policiais apreendem veículo carregado com cigarros em Itaipulândia PR
apreendem	VERB	1	341	1	0	Policiais apreendem veículo carregado com cigarros em Itaipulândia PR
veículo	NOUN	0	341	2	0	Policiais apreendem veículo carregado com cigarros em Itaipulândia PR
carregado	VERB	0	341	3	0	Policiais apreendem veículo carregado com cigarros em Itaipulândia PR
com	ADP	0	341	4	0	Policiais apreendem veículo carregado com cigarros em Itaipulândia PR
cigarros	NOUN	1	341	5	0	Policiais apreendem veículo carregado com cigarros em Itaipulândia PR
em	ADP	0	341	6	0	Policiais apreendem veículo carregado com cigarros em Itaipulândia PR
Itaipulândia	PROPN	1	341	7	0	Policiais apreendem veículo carregado com cigarros em Itaipulândia PR
PR	PROPN	0	341	8	0	Policiais apreendem veículo carregado com cigarros em Itaipulândia PR
340	['NOUN', 'VERB', 'NOUN', 'VERB', 'ADP', 'NOUN', 'ADP', 'PROPN', 'PROPN']	[1, 1, 0, 0, 0, 1, 0, 1, 0]	341	340	1	Policiais apreendem veículo carregado com cigarros em Itaipulândia PR
Policiais	NOUN	1	342	0	0	Policiais federais e policiais militares do BPFRON prendem indivíduo em flagrante por contrabando , em Medianeira PR
federais	ADJ	0	342	1	0	Policiais federais e policiais militares do BPFRON prendem indivíduo em flagrante por contrabando , em Medianeira PR
e	CCONJ	0	342	2	0	Policiais federais e policiais militares do BPFRON prendem indivíduo em flagrante por contrabando , em Medianeira PR
policiais	NOUN	0	342	3	0	Policiais federais e policiais militares do BPFRON prendem indivíduo em flagrante por contrabando , em Medianeira PR
militares	ADJ	0	342	4	0	Policiais federais e policiais militares do BPFRON prendem indivíduo em flagrante por contrabando , em Medianeira PR
do	ADP	0	342	5	0	Policiais federais e policiais militares do BPFRON prendem indivíduo em flagrante por contrabando , em Medianeira PR
BPFRON	PROPN	1	342	6	0	Policiais federais e policiais militares do BPFRON prendem indivíduo em flagrante por contrabando , em Medianeira PR
prendem	VERB	1	342	7	0	Policiais federais e policiais militares do BPFRON prendem indivíduo em flagrante por contrabando , em Medianeira PR
indivíduo	NOUN	0	342	8	0	Policiais federais e policiais militares do BPFRON prendem indivíduo em flagrante por contrabando , em Medianeira PR
em	ADP	0	342	9	0	Policiais federais e policiais militares do BPFRON prendem indivíduo em flagrante por contrabando , em Medianeira PR
flagrante	NOUN	1	342	10	0	Policiais federais e policiais militares do BPFRON prendem indivíduo em flagrante por contrabando , em Medianeira PR
por	ADP	0	342	11	0	Policiais federais e policiais militares do BPFRON prendem indivíduo em flagrante por contrabando , em Medianeira PR
contrabando	NOUN	1	342	12	0	Policiais federais e policiais militares do BPFRON prendem indivíduo em flagrante por contrabando , em Medianeira PR
,	PUNCT	0	342	13	0	Policiais federais e policiais militares do BPFRON prendem indivíduo em flagrante por contrabando , em Medianeira PR
em	ADP	0	342	14	0	Policiais federais e policiais militares do BPFRON prendem indivíduo em flagrante por contrabando , em Medianeira PR
Medianeira	PROPN	1	342	15	0	Policiais federais e policiais militares do BPFRON prendem indivíduo em flagrante por contrabando , em Medianeira PR
PR	PROPN	0	342	16	0	Policiais federais e policiais militares do BPFRON prendem indivíduo em flagrante por contrabando , em Medianeira PR
341	['NOUN', 'ADJ', 'CCONJ', 'NOUN', 'ADJ', 'ADP', 'PROPN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'ADP', 'PROPN', 'PROPN']	[1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0]	342	341	1	Policiais federais e policiais militares do BPFRON prendem indivíduo em flagrante por contrabando , em Medianeira PR
Polícia	PROPN	0	343	0	0	Polícia Federal participa de ação internacional que resultou na apreensão de 6 toneladas de cocaína
Federal	PROPN	0	343	1	0	Polícia Federal participa de ação internacional que resultou na apreensão de 6 toneladas de cocaína
participa	VERB	0	343	2	0	Polícia Federal participa de ação internacional que resultou na apreensão de 6 toneladas de cocaína
de	ADP	0	343	3	0	Polícia Federal participa de ação internacional que resultou na apreensão de 6 toneladas de cocaína
ação	NOUN	0	343	4	0	Polícia Federal participa de ação internacional que resultou na apreensão de 6 toneladas de cocaína
internacional	ADJ	0	343	5	0	Polícia Federal participa de ação internacional que resultou na apreensão de 6 toneladas de cocaína
que	PRON	0	343	6	0	Polícia Federal participa de ação internacional que resultou na apreensão de 6 toneladas de cocaína
resultou	VERB	0	343	7	0	Polícia Federal participa de ação internacional que resultou na apreensão de 6 toneladas de cocaína
na	ADP	0	343	8	0	Polícia Federal participa de ação internacional que resultou na apreensão de 6 toneladas de cocaína
apreensão	NOUN	1	343	9	0	Polícia Federal participa de ação internacional que resultou na apreensão de 6 toneladas de cocaína
de	ADP	0	343	10	0	Polícia Federal participa de ação internacional que resultou na apreensão de 6 toneladas de cocaína
6	NUM	0	343	11	0	Polícia Federal participa de ação internacional que resultou na apreensão de 6 toneladas de cocaína
toneladas	NOUN	0	343	12	0	Polícia Federal participa de ação internacional que resultou na apreensão de 6 toneladas de cocaína
de	ADP	0	343	13	0	Polícia Federal participa de ação internacional que resultou na apreensão de 6 toneladas de cocaína
cocaína	NOUN	1	343	14	0	Polícia Federal participa de ação internacional que resultou na apreensão de 6 toneladas de cocaína
342	['PROPN', 'PROPN', 'VERB', 'ADP', 'NOUN', 'ADJ', 'PRON', 'VERB', 'ADP', 'NOUN', 'ADP', 'NUM', 'NOUN', 'ADP', 'NOUN']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1]	343	342	1	Polícia Federal participa de ação internacional que resultou na apreensão de 6 toneladas de cocaína
PF	PROPN	1	344	0	0	PF apreende cerca de 4 , 5 mil maços de cigarros de origem paraguaia
apreende	VERB	1	344	1	0	PF apreende cerca de 4 , 5 mil maços de cigarros de origem paraguaia
cerca	ADV	0	344	2	0	PF apreende cerca de 4 , 5 mil maços de cigarros de origem paraguaia
de	ADP	0	344	3	0	PF apreende cerca de 4 , 5 mil maços de cigarros de origem paraguaia
4	NUM	0	344	4	0	PF apreende cerca de 4 , 5 mil maços de cigarros de origem paraguaia
,	PUNCT	0	344	5	0	PF apreende cerca de 4 , 5 mil maços de cigarros de origem paraguaia
5	NUM	0	344	6	0	PF apreende cerca de 4 , 5 mil maços de cigarros de origem paraguaia
mil	NUM	0	344	7	0	PF apreende cerca de 4 , 5 mil maços de cigarros de origem paraguaia
maços	NOUN	1	344	8	0	PF apreende cerca de 4 , 5 mil maços de cigarros de origem paraguaia
de	ADP	0	344	9	0	PF apreende cerca de 4 , 5 mil maços de cigarros de origem paraguaia
cigarros	NOUN	1	344	10	0	PF apreende cerca de 4 , 5 mil maços de cigarros de origem paraguaia
de	ADP	0	344	11	0	PF apreende cerca de 4 , 5 mil maços de cigarros de origem paraguaia
origem	NOUN	0	344	12	0	PF apreende cerca de 4 , 5 mil maços de cigarros de origem paraguaia
paraguaia	ADJ	1	344	13	0	PF apreende cerca de 4 , 5 mil maços de cigarros de origem paraguaia
343	['PROPN', 'VERB', 'ADV', 'ADP', 'NUM', 'PUNCT', 'NUM', 'NUM', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADJ']	[1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1]	344	343	1	PF apreende cerca de 4 , 5 mil maços de cigarros de origem paraguaia
Polícia	PROPN	0	345	0	0	Polícia Federal participa de visita técnica ao Porto de Cabedelo PB
Federal	PROPN	0	345	1	0	Polícia Federal participa de visita técnica ao Porto de Cabedelo PB
participa	VERB	0	345	2	0	Polícia Federal participa de visita técnica ao Porto de Cabedelo PB
de	ADP	0	345	3	0	Polícia Federal participa de visita técnica ao Porto de Cabedelo PB
visita	NOUN	0	345	4	0	Polícia Federal participa de visita técnica ao Porto de Cabedelo PB
técnica	ADJ	0	345	5	0	Polícia Federal participa de visita técnica ao Porto de Cabedelo PB
ao	ADP	0	345	6	0	Polícia Federal participa de visita técnica ao Porto de Cabedelo PB
Porto	PROPN	0	345	7	0	Polícia Federal participa de visita técnica ao Porto de Cabedelo PB
de	ADP	0	345	8	0	Polícia Federal participa de visita técnica ao Porto de Cabedelo PB
Cabedelo	PROPN	1	345	9	0	Polícia Federal participa de visita técnica ao Porto de Cabedelo PB
PB	PROPN	1	345	10	0	Polícia Federal participa de visita técnica ao Porto de Cabedelo PB
344	['PROPN', 'PROPN', 'VERB', 'ADP', 'NOUN', 'ADJ', 'ADP', 'PROPN', 'ADP', 'PROPN', 'PROPN']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]	345	344	1	Polícia Federal participa de visita técnica ao Porto de Cabedelo PB
Polícia	PROPN	0	346	0	0	Polícia Federal apreende cigarros contrabandeados na fronteira com o Paraguai
Federal	PROPN	0	346	1	0	Polícia Federal apreende cigarros contrabandeados na fronteira com o Paraguai
apreende	VERB	1	346	2	0	Polícia Federal apreende cigarros contrabandeados na fronteira com o Paraguai
cigarros	NOUN	1	346	3	0	Polícia Federal apreende cigarros contrabandeados na fronteira com o Paraguai
contrabandeados	VERB	1	346	4	0	Polícia Federal apreende cigarros contrabandeados na fronteira com o Paraguai
na	ADP	0	346	5	0	Polícia Federal apreende cigarros contrabandeados na fronteira com o Paraguai
fronteira	NOUN	0	346	6	0	Polícia Federal apreende cigarros contrabandeados na fronteira com o Paraguai
com	ADP	0	346	7	0	Polícia Federal apreende cigarros contrabandeados na fronteira com o Paraguai
o	DET	0	346	8	0	Polícia Federal apreende cigarros contrabandeados na fronteira com o Paraguai
Paraguai	PROPN	0	346	9	0	Polícia Federal apreende cigarros contrabandeados na fronteira com o Paraguai
345	['PROPN', 'PROPN', 'VERB', 'NOUN', 'VERB', 'ADP', 'NOUN', 'ADP', 'DET', 'PROPN']	[0, 0, 1, 1, 1, 0, 0, 0, 0, 0]	346	345	1	Polícia Federal apreende cigarros contrabandeados na fronteira com o Paraguai
Polícia	PROPN	0	347	0	0	Polícia Federal desarticula grupo criminoso responsável por falsa oferta de venda de vacinas para o Ministério da Saúde
Federal	PROPN	0	347	1	0	Polícia Federal desarticula grupo criminoso responsável por falsa oferta de venda de vacinas para o Ministério da Saúde
desarticula	VERB	1	347	2	0	Polícia Federal desarticula grupo criminoso responsável por falsa oferta de venda de vacinas para o Ministério da Saúde
grupo	NOUN	0	347	3	0	Polícia Federal desarticula grupo criminoso responsável por falsa oferta de venda de vacinas para o Ministério da Saúde
criminoso	ADJ	0	347	4	0	Polícia Federal desarticula grupo criminoso responsável por falsa oferta de venda de vacinas para o Ministério da Saúde
responsável	ADJ	0	347	5	0	Polícia Federal desarticula grupo criminoso responsável por falsa oferta de venda de vacinas para o Ministério da Saúde
